code,year,regime,libdem
NPL,1978,0,0.079
NPL,1979,0,0.079
NPL,1980,0,0.101
NPL,1981,0,0.102
NPL,1982,0,0.103
NPL,1983,0,0.103
NPL,1984,0,0.103
NPL,1985,0,0.103
NPL,1986,0,0.103
NPL,1987,0,0.103
NPL,1988,0,0.103
NPL,1989,0,0.103
NPL,1990,0,0.217
NPL,1991,1,0.309
NPL,1992,1,0.321
NPL,1993,1,0.326
NPL,1994,1,0.326
NPL,1995,1,0.318
NPL,1996,1,0.312
NPL,1997,1,0.311
NPL,1998,1,0.310
NPL,1999,1,0.307
NPL,2000,1,0.291
NPL,2001,1,0.283
NPL,2002,0,0.221
NPL,2003,0,0.145
NPL,2004,0,0.145
NPL,2005,0,0.149
NPL,2006,0,0.210
NPL,2007,0,0.277
NPL,2008,1,0.413
NPL,2009,2,0.471
NPL,2010,2,0.465
NPL,2011,2,0.472
NPL,2012,1,0.310
NPL,2013,1,0.191
NPL,2014,2,0.501
NPL,2015,2,0.534
NPL,2016,2,0.557
NPL,2017,2,0.553
NPL,2018,2,0.523
NPL,2019,2,0.484
NPL,2020,2,0.477
NPL,2021,2,0.491
NPL,2022,2,0.501
NPL,2023,2,0.528
NPL,2024,2,0.520
NPL,2025,2,0.505
NZL,1946,3,0.697
NZL,1947,3,0.704
NZL,1948,3,0.704
NZL,1949,3,0.704
NZL,1950,3,0.702
NZL,1951,3,0.673
NZL,1952,3,0.689
NZL,1953,3,0.689
NZL,1954,3,0.696
NZL,1955,3,0.706
NZL,1956,3,0.706
NZL,1957,3,0.707
NZL,1958,3,0.711
NZL,1959,3,0.711
NZL,1960,3,0.731
NZL,1961,3,0.732
NZL,1962,3,0.744
NZL,1963,3,0.753
NZL,1964,3,0.751
NZL,1965,3,0.751
NZL,1966,3,0.752
NZL,1967,3,0.753
NZL,1968,3,0.753
NZL,1969,3,0.753
NZL,1970,3,0.768
NZL,1971,3,0.768
NZL,1972,3,0.769
NZL,1973,3,0.766
NZL,1974,3,0.772
NZL,1975,3,0.772
NZL,1976,3,0.778
NZL,1977,3,0.773
NZL,1978,3,0.776
NZL,1979,3,0.770
NZL,1980,3,0.775
NZL,1981,3,0.773
NZL,1982,3,0.775
NZL,1983,3,0.778
NZL,1984,3,0.788
NZL,1985,3,0.796
NZL,1986,3,0.803
NZL,1987,3,0.804
NZL,1988,3,0.806
NZL,1989,3,0.806
NZL,1990,3,0.808
NZL,1991,3,0.809
NZL,1992,3,0.809
NZL,1993,3,0.814
NZL,1994,3,0.813
NZL,1995,3,0.813
NZL,1996,3,0.820
NZL,1997,3,0.825
NZL,1998,3,0.825
NZL,1999,3,0.825
NZL,2000,3,0.827
NZL,2001,3,0.827
NZL,2002,3,0.826
NZL,2003,3,0.825
NZL,2004,3,0.825
NZL,2005,3,0.824
NZL,2006,3,0.822
NZL,2007,3,0.822
NZL,2008,3,0.825
NZL,2009,3,0.839
NZL,2010,3,0.839
NZL,2011,3,0.837
NZL,2012,3,0.840
NZL,2013,3,0.832
NZL,2014,3,0.831
NZL,2015,3,0.828
NZL,2016,3,0.828
NZL,2017,3,0.822
NZL,2018,3,0.833
NZL,2019,3,0.831
NZL,2020,3,0.826
NZL,2021,3,0.813
NZL,2022,3,0.822
NZL,2023,3,0.824
NZL,2024,3,0.811
NZL,2025,3,0.787
OMN,1946,0,0.025
OMN,1947,0,0.024
OMN,1948,0,0.024
OMN,1949,0,0.024
OMN,1950,0,0.025
OMN,1951,0,0.025
OMN,1952,0,0.025
OMN,1953,0,0.025
OMN,1954,0,0.025
OMN,1955,0,0.025
OMN,1956,0,0.025
OMN,1957,0,0.025
OMN,1958,0,0.025
OMN,1959,0,0.025
OMN,1960,0,0.025
OMN,1961,0,0.025
OMN,1962,0,0.025
OMN,1963,0,0.024
OMN,1964,0,0.024
OMN,1965,0,0.022
OMN,1966,0,0.022
OMN,1967,0,0.022
OMN,1968,0,0.022
OMN,1969,0,0.022
OMN,1970,0,0.044
OMN,1971,0,0.049
OMN,1972,0,0.049
OMN,1973,0,0.049
OMN,1974,0,0.054
OMN,1975,0,0.053
OMN,1976,0,0.057
OMN,1977,0,0.061
OMN,1978,0,0.061
OMN,1979,0,0.061
OMN,1980,0,0.062
OMN,1981,0,0.062
OMN,1982,0,0.064
OMN,1983,0,0.064
OMN,1984,0,0.064
OMN,1985,0,0.064
OMN,1986,0,0.065
OMN,1987,0,0.065
OMN,1988,0,0.066
OMN,1989,0,0.066
OMN,1990,0,0.066
OMN,1991,0,0.069
OMN,1992,0,0.084
OMN,1993,0,0.084
OMN,1994,0,0.084
OMN,1995,0,0.084
OMN,1996,0,0.086
OMN,1997,0,0.086
OMN,1998,0,0.086
OMN,1999,0,0.087
OMN,2000,0,0.104
OMN,2001,0,0.111
OMN,2002,0,0.122
OMN,2003,0,0.123
OMN,2004,0,0.124
OMN,2005,0,0.125
OMN,2006,0,0.127
OMN,2007,0,0.125
OMN,2008,0,0.126
OMN,2009,0,0.126
OMN,2010,0,0.126
OMN,2011,0,0.136
OMN,2012,0,0.138
OMN,2013,0,0.139
OMN,2014,0,0.140
OMN,2015,0,0.141
OMN,2016,0,0.141
OMN,2017,0,0.140
OMN,2018,0,0.141
OMN,2019,0,0.141
OMN,2020,0,0.137
OMN,2021,0,0.140
OMN,2022,0,0.138
OMN,2023,0,0.139
OMN,2024,0,0.139
OMN,2025,0,0.140
PAK,1946,1,0.165
PAK,1947,0,0.157
PAK,1948,0,0.165
PAK,1949,0,0.165
PAK,1950,0,0.164
PAK,1951,0,0.162
PAK,1952,0,0.160
PAK,1953,0,0.160
PAK,1954,0,0.157
PAK,1955,0,0.156
PAK,1956,0,0.155
PAK,1957,0,0.157
PAK,1958,0,0.111
PAK,1959,0,0.083
PAK,1960,0,0.081
PAK,1961,0,0.081
PAK,1962,0,0.101
PAK,1963,0,0.120
PAK,1964,0,0.127
PAK,1965,0,0.126
PAK,1966,0,0.130
PAK,1967,0,0.129
PAK,1968,0,0.129
PAK,1969,0,0.089
PAK,1970,0,0.095
PAK,1971,0,0.071
PAK,1972,0,0.112
PAK,1973,0,0.133
PAK,1974,0,0.144
PAK,1975,0,0.143
PAK,1976,0,0.144
PAK,1977,1,0.113
PAK,1978,0,0.066
PAK,1979,0,0.061
PAK,1980,0,0.058
PAK,1981,0,0.058
PAK,1982,0,0.059
PAK,1983,0,0.059
PAK,1984,0,0.059
PAK,1985,1,0.102
PAK,1986,1,0.113
PAK,1987,1,0.115
PAK,1988,1,0.127
PAK,1989,1,0.202
PAK,1990,1,0.198
PAK,1991,1,0.196
PAK,1992,1,0.196
PAK,1993,1,0.201
PAK,1994,1,0.201
PAK,1995,1,0.201
PAK,1996,1,0.201
PAK,1997,1,0.196
PAK,1998,1,0.199
PAK,1999,1,0.167
PAK,2000,0,0.094
PAK,2001,0,0.091
PAK,2002,1,0.132
PAK,2003,1,0.190
PAK,2004,1,0.192
PAK,2005,1,0.189
PAK,2006,1,0.187
PAK,2007,1,0.185
PAK,2008,1,0.223
PAK,2009,1,0.259
PAK,2010,1,0.285
PAK,2011,1,0.283
PAK,2012,1,0.283
PAK,2013,1,0.285
PAK,2014,1,0.283
PAK,2015,1,0.264
PAK,2016,1,0.258
PAK,2017,1,0.257
PAK,2018,1,0.250
PAK,2019,1,0.233
PAK,2020,1,0.253
PAK,2021,1,0.248
PAK,2022,1,0.227
PAK,2023,1,0.205
PAK,2024,1,0.193
PAK,2025,1,0.176
PAN,1946,0,0.113
PAN,1947,0,0.140
PAN,1948,1,0.165
PAN,1949,1,0.168
PAN,1950,1,0.176
PAN,1951,0,0.165
PAN,1952,1,0.161
PAN,1953,1,0.200
PAN,1954,1,0.200
PAN,1955,1,0.200
PAN,1956,1,0.202
PAN,1957,1,0.203
PAN,1958,1,0.203
PAN,1959,1,0.203
PAN,1960,1,0.210
PAN,1961,1,0.212
PAN,1962,1,0.212
PAN,1963,1,0.212
PAN,1964,1,0.191
PAN,1965,1,0.185
PAN,1966,1,0.184
PAN,1967,1,0.192
PAN,1968,0,0.110
PAN,1969,0,0.068
PAN,1970,0,0.068
PAN,1971,0,0.068
PAN,1972,0,0.072
PAN,1973,1,0.074
PAN,1974,1,0.074
PAN,1975,1,0.074
PAN,1976,1,0.074
PAN,1977,1,0.074
PAN,1978,1,0.075
PAN,1979,1,0.077
PAN,1980,1,0.078
PAN,1981,1,0.076
PAN,1982,1,0.070
PAN,1983,1,0.070
PAN,1984,1,0.075
PAN,1985,1,0.075
PAN,1986,1,0.070
PAN,1987,1,0.070
PAN,1988,1,0.070
PAN,1989,1,0.073
PAN,1990,1,0.367
PAN,1991,2,0.507
PAN,1992,2,0.518
PAN,1993,2,0.522
PAN,1994,2,0.533
PAN,1995,2,0.534
PAN,1996,2,0.534
PAN,1997,2,0.534
PAN,1998,2,0.524
PAN,1999,2,0.524
PAN,2000,2,0.549
PAN,2001,2,0.558
PAN,2002,2,0.558
PAN,2003,2,0.558
PAN,2004,2,0.561
PAN,2005,2,0.547
PAN,2006,2,0.547
PAN,2007,2,0.547
PAN,2008,2,0.547
PAN,2009,2,0.549
PAN,2010,2,0.554
PAN,2011,2,0.554
PAN,2012,2,0.554
PAN,2013,2,0.547
PAN,2014,2,0.544
PAN,2015,2,0.553
PAN,2016,2,0.550
PAN,2017,2,0.553
PAN,2018,2,0.539
PAN,2019,2,0.535
PAN,2020,2,0.533
PAN,2021,2,0.544
PAN,2022,2,0.559
PAN,2023,2,0.557
PAN,2024,2,0.578
PAN,2025,2,0.575
PER,1946,1,0.245
PER,1947,1,0.248
PER,1948,0,0.120
PER,1949,0,0.032
PER,1950,0,0.042
PER,1951,0,0.056
PER,1952,0,0.056
PER,1953,0,0.055
PER,1954,0,0.055
PER,1955,0,0.055
PER,1956,1,0.126
PER,1957,1,0.251
PER,1958,1,0.257
PER,1959,1,0.257
PER,1960,1,0.258
PER,1961,1,0.256
PER,1962,0,0.141
PER,1963,1,0.180
PER,1964,1,0.332
PER,1965,1,0.336
PER,1966,1,0.336
PER,1967,1,0.333
PER,1968,0,0.170
PER,1969,0,0.037
PER,1970,0,0.037
PER,1971,0,0.037
PER,1972,0,0.037
PER,1973,0,0.036
PER,1974,0,0.035
PER,1975,0,0.037
PER,1976,0,0.039
PER,1977,0,0.039
PER,1978,0,0.058
PER,1979,0,0.055
PER,1980,1,0.180
PER,1981,2,0.461
PER,1982,2,0.451
PER,1983,2,0.452
PER,1984,2,0.452
PER,1985,2,0.430
PER,1986,2,0.422
PER,1987,2,0.425
PER,1988,2,0.425
PER,1989,2,0.425
PER,1990,2,0.393
PER,1991,2,0.390
PER,1992,0,0.115
PER,1993,0,0.095
PER,1994,0,0.094
PER,1995,1,0.106
PER,1996,1,0.129
PER,1997,1,0.125
PER,1998,1,0.120
PER,1999,1,0.120
PER,2000,1,0.185
PER,2001,2,0.567
PER,2002,2,0.648
PER,2003,2,0.651
PER,2004,2,0.651
PER,2005,2,0.659
PER,2006,2,0.652
PER,2007,2,0.647
PER,2008,2,0.650
PER,2009,2,0.649
PER,2010,2,0.658
PER,2011,2,0.670
PER,2012,2,0.698
PER,2013,2,0.689
PER,2014,2,0.691
PER,2015,2,0.688
PER,2016,2,0.673
PER,2017,2,0.677
PER,2018,2,0.698
PER,2019,2,0.694
PER,2020,2,0.706
PER,2021,2,0.660
PER,2022,2,0.621
PER,2023,2,0.572
PER,2024,2,0.501
PER,2025,2,0.506
PHL,1946,1,0.236
PHL,1947,1,0.262
PHL,1948,1,0.262
PHL,1949,1,0.261
PHL,1950,1,0.259
PHL,1951,1,0.260
PHL,1952,1,0.262
PHL,1953,1,0.264
PHL,1954,1,0.273
PHL,1955,1,0.279
PHL,1956,1,0.279
PHL,1957,1,0.279
PHL,1958,1,0.284
PHL,1959,1,0.284
PHL,1960,1,0.293
PHL,1961,1,0.293
PHL,1962,1,0.292
PHL,1963,1,0.292
PHL,1964,1,0.292
PHL,1965,1,0.288
PHL,1966,1,0.282
PHL,1967,1,0.283
PHL,1968,1,0.277
PHL,1969,1,0.269
PHL,1970,1,0.245
PHL,1971,1,0.212
PHL,1972,0,0.065
PHL,1973,0,0.038
PHL,1974,0,0.038
PHL,1975,0,0.038
PHL,1976,0,0.038
PHL,1977,,0.038
PHL,1978,1,0.055
PHL,1979,1,0.060
PHL,1980,1,0.060
PHL,1981,0,0.061
PHL,1982,0,0.062
PHL,1983,0,0.062
PHL,1984,0,0.062
PHL,1985,1,0.063
PHL,1986,1,0.128
PHL,1987,1,0.273
PHL,1988,2,0.417
PHL,1989,2,0.417
PHL,1990,2,0.430
PHL,1991,2,0.433
PHL,1992,2,0.425
PHL,1993,2,0.406
PHL,1994,2,0.409
PHL,1995,2,0.414
PHL,1996,2,0.416
PHL,1997,2,0.416
PHL,1998,2,0.428
PHL,1999,2,0.437
PHL,2000,2,0.439
PHL,2001,2,0.409
PHL,2002,2,0.394
PHL,2003,2,0.393
PHL,2004,1,0.354
PHL,2005,1,0.348
PHL,2006,1,0.346
PHL,2007,1,0.346
PHL,2008,1,0.347
PHL,2009,1,0.348
PHL,2010,2,0.395
PHL,2011,2,0.413
PHL,2012,2,0.413
PHL,2013,2,0.408
PHL,2014,2,0.408
PHL,2015,2,0.409
PHL,2016,1,0.346
PHL,2017,1,0.321
PHL,2018,1,0.295
PHL,2019,1,0.280
PHL,2020,1,0.270
PHL,2021,1,0.271
PHL,2022,1,0.277
PHL,2023,1,0.288
PHL,2024,1,0.301
PHL,2025,1,0.291
PNG,1946,0,0.113
PNG,1947,0,0.113
PNG,1948,0,0.113
PNG,1949,0,0.113
PNG,1950,0,0.113
PNG,1951,0,0.192
PNG,1952,0,0.192
PNG,1953,0,0.192
PNG,1954,0,0.192
PNG,1955,0,0.192
PNG,1956,0,0.192
PNG,1957,0,0.192
PNG,1958,0,0.192
PNG,1959,0,0.192
PNG,1960,0,0.207
PNG,1961,0,0.209
PNG,1962,0,0.210
PNG,1963,0,0.210
PNG,1964,0,0.231
PNG,1965,0,0.235
PNG,1966,0,0.235
PNG,1967,0,0.235
PNG,1968,0,0.236
PNG,1969,0,0.236
PNG,1970,0,0.241
PNG,1971,0,0.241
PNG,1972,1,0.249
PNG,1973,2,0.364
PNG,1974,2,0.364
PNG,1975,2,0.451
PNG,1976,2,0.451
PNG,1977,2,0.445
PNG,1978,2,0.441
PNG,1979,2,0.441
PNG,1980,2,0.436
PNG,1981,2,0.436
PNG,1982,2,0.437
PNG,1983,2,0.438
PNG,1984,2,0.438
PNG,1985,2,0.438
PNG,1986,2,0.438
PNG,1987,2,0.432
PNG,1988,2,0.426
PNG,1989,2,0.425
PNG,1990,2,0.425
PNG,1991,2,0.425
PNG,1992,2,0.418
PNG,1993,2,0.413
PNG,1994,2,0.413
PNG,1995,2,0.413
PNG,1996,2,0.413
PNG,1997,2,0.414
PNG,1998,2,0.415
PNG,1999,2,0.415
PNG,2000,2,0.415
PNG,2001,2,0.415
PNG,2002,2,0.415
PNG,2003,2,0.416
PNG,2004,2,0.413
PNG,2005,2,0.413
PNG,2006,2,0.417
PNG,2007,2,0.396
PNG,2008,1,0.376
PNG,2009,1,0.376
PNG,2010,1,0.370
PNG,2011,1,0.366
PNG,2012,1,0.354
PNG,2013,1,0.348
PNG,2014,1,0.346
PNG,2015,1,0.345
PNG,2016,1,0.346
PNG,2017,1,0.344
PNG,2018,1,0.351
PNG,2019,1,0.352
PNG,2020,1,0.359
PNG,2021,1,0.355
PNG,2022,1,0.369
PNG,2023,1,0.372
PNG,2024,1,0.380
PNG,2025,1,0.384
POL,1946,0,0.104
POL,1947,1,0.108
POL,1948,1,0.106
POL,1949,1,0.104
POL,1950,1,0.104
POL,1951,1,0.106
POL,1952,0,0.106
POL,1953,0,0.105
POL,1954,0,0.105
POL,1955,0,0.105
POL,1956,0,0.110
POL,1957,1,0.134
POL,1958,1,0.135
POL,1959,1,0.135
POL,1960,1,0.135
POL,1961,0,0.132
POL,1962,0,0.131
POL,1963,0,0.131
POL,1964,0,0.131
POL,1965,0,0.131
POL,1966,0,0.131
POL,1967,0,0.131
POL,1968,0,0.131
POL,1969,0,0.132
POL,1970,0,0.133
POL,1971,0,0.133
POL,1972,0,0.134
POL,1973,0,0.134
POL,1974,0,0.134
POL,1975,0,0.136
POL,1976,0,0.133
POL,1977,0,0.133
POL,1978,0,0.135
POL,1979,0,0.135
